simulation_time,GFM_V,GFM_P,GFL634_Pa,GFL634_Pb,GFL634_Pc,GFL634_Qa,GFL634_Qb,GFL634_Qc,GFL680_Pa,GFL680_Pb,GFL680_Pc,GFL680_Qa,GFL680_Qb,GFL680_Qc,Class
638.5217,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
639.729,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
640.9356,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
642.1427,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
643.349,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
644.556,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
645.7639,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
646.9697,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
648.1748,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
649.3813,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
650.5888,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
651.7956,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
653.0026,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
654.2119,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
655.4182,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
656.6465,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
657.8333,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
659.0403,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
660.2466,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
661.4528,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
662.6612,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
663.8655,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
665.0722,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
666.278,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
667.4935,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
668.6937,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
669.8992,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
671.1071,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
672.3134,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
673.5446,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
674.7267,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
675.9334,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
677.1408,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
678.3478,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
679.5737,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
680.761,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
681.9671,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
683.1739,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
684.3807,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
685.5899,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
686.7946,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
688.0019,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
689.2088,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
690.4147,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
691.6205,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
692.8273,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
694.0326,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
695.2397,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
696.475,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
697.6526,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
698.8584,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
700.0639,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
701.2718,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
702.5201,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
703.6882,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
704.8939,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
706.0998,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
707.307,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
708.5282,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
709.7193,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
710.9257,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
712.1325,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
713.3422,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
714.5484,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
715.7588,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
716.9652,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
718.1716,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
719.3789,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
720.5865,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
721.7955,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
723.0029,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
724.2095,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
725.4166,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
726.6241,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
727.8525,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
729.036,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
730.242,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
731.4755,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
732.6565,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
733.8659,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
735.072,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
736.2821,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
737.5066,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
738.6945,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
739.9337,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
741.1086,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
742.315,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
743.5377,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
744.7355,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
745.9429,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
747.1506,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
748.3582,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
749.5653,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
750.7712,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
751.978,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
753.1845,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
754.3906,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
755.5995,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
756.8053,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
758.0122,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
759.2173,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
760.4231,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
761.6295,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
762.836,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
764.0435,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
765.2509,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
766.4722,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
767.6637,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
768.8694,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
770.0771,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
771.2853,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
772.4929,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
773.6999,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
774.9067,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
776.1178,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
777.3242,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
778.5294,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
779.736,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
780.9418,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
782.1485,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
783.3536,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
784.5588,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
785.7644,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
786.9701,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
788.178,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
789.3856,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
790.6053,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
791.7999,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
793.0101,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
794.2168,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
795.4241,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
796.6308,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
797.8378,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
799.0457,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
800.2513,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
801.4766,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
802.6634,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
803.8691,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
69.23675,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
70.417,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
71.6193,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
72.8517,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
74.03195,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
75.24575,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
76.446,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
77.65285,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
78.85795,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
80.06405,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
81.2712,662.190362720626,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
82.5163,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
83.68695,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
84.8935,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
86.1013,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
87.30645,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
88.51325,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
89.7193,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
90.92615,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
92.13285,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
93.361,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
94.54705,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
95.7539,662.190362720626,0.45,175,175,175,-303.108891324553,730,-303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
96.9617,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
98.1694,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
99.37535,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
100.5821,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
101.7887,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
102.9942,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
104.2347,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
105.4082,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
106.6156,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
107.8255,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
109.0299,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
110.2673,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
111.4454,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
112.6512,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
113.8592,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
115.0662,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
116.2735,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
117.4797,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
118.6852,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
119.8925,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
121.0977,676.054649192167,0.45,175,175,175,216.387794401103,730,303.108891324553,175,175,175,-303.108891324553,730,-303.108891324553,2
122.3028,676.054649192167,0.45,175,175,175,216.387794401103,60.7776628375919,303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
